גש למערכת ניהול מלאי למשתמש,storage
גש אל מסך מנהל לבחינה,settings
פתח ציוד נלווה לבדיקה,AddAttachments
גש אל משתמשים נוכחיות,settings
אתר מד גז בצפון,EquipmentFinder
אני רוצה למחוק פריט לביצוע,Deleting Equipment
הצג לי הגדרות בבקשה עכשיו,settings
קבע מאפיין טקסט פעיל,EditEntityObject
שייך מאפיינים מאפיין של יחידה,EditEntityObject
כנס להגדרות מסך שליטה לעיון,settings
רישום פריט אביזר תקשורת למסירה,AddingNewEquipment
גלה פריט לרשומה,ItemHistory
בקשת הוספה רישום מיידית,AddingSolidersForm
רשום חיילת רישום להזנה,AddingSolidersForm
האם משימה ז מיידית,SignedMission
פתח משתמש משתמשת חדשה,AddingSolidersForm
בטל רשומה ציוד מושבת לביטול,Deleting Equipment
צור תוספת רשומת תוספת לשימוש,AddAttachments
בדיקה של מערכת ההגדרות לתחזוקה,settings
הסר פריט משימה סגורה שנשלחו,Promotional
תן היסטוריה למספר 456-A,ItemHistory
בטל רשומה פריט בגמר תקופה,Deleting Equipment
אתר חיילים סדיר שלומי,Solider
יצירת מתאם חיבור למטרות זיהוי,AddAttachments
הגדרת תוספת סוג פריט להפצה,AddAttachments
עדכן נתוני טופס משימה לציוד,missions
רשום שדה חדש רובה להגדרה,EditEntityObject
עדכן משימת סיור בשלבי סיום,missions
הפעל את אפשרויות המחסן עכשיו,storage
אפשר להוסיף מחסנית רזרבית להוספה,AddAttachments
הוסף משתנה מאפיין מערכת לפיילוט,EditEntityObject
הוספת תוספת מצפן להוספה למערכת,AddAttachments
נהל משתנים מספר קטלוגי בפרופיל,EditEntityObject
שנה מאפיין משתנה אופציונלי לניהול,EditEntityObject
בטל שייכות רשימת שייכות האחרונה,Promotional
צור כרטיס רשימת ציוד הקרובה,missions
אני רוצה לסנן קסדות בדרום,EquipmentFinder
גש להגדרות הגדרות אבטחה כלליות,settings
סיים משימה משימת תחזוקה למעקב,missions
יצירת תוספת למערכת תוספת לתיעוד,AddAttachments
גש להגדרות העדפות כלליות לתחזוקה,settings
קבע תזמון משימת לילה קיימת,missions
מה מיקומו של קסדות לזיהוי,EquipmentFinder
החזר משימה פעילה שיש לזכות,Promotional
רשום משימה משימת ליבה עתידית,missions
בצע עריכה שם פריט בפרופיל,EditEntityObject
שנה פריט טיפוס לקונפיגורציה,EditEntityObject
צור תוספת ציוד נלווה עכשיו,AddAttachments
גרוט אוזניות שבורות מהמלאי,Deleting Equipment
צור טופס פריט קסדה לשיבוץ,AddingNewEquipment
צור תבנית משימה גמא לסגירה,missions
קבע משימה משימת רכש לבדיקה,missions
רשום משימה משימה לניסוי לבחינה,missions
הוסף רשומה אביזר תומך לציוד,AddAttachments
רשום פריט אישי להמשך טיפול,AddAttachments
ערוך תכונות ממשק עריכה לעריכה,EditEntityObject
פתח פרופיל עריכה רובה למבחן,EditEntityObject
מי חתם על משימה ג,SignedMission
איפה נמצא מערכת קשר בצפון,EquipmentFinder
אפשר להוסיף פעולה מתוזמנת לביצוע,missions
בקש זיכוי משימה מיידי,Promotional
בצע עריכה פרופיל ציוד לתבנית,EditEntityObject
שלח תוספת סוג פריט לפיילוט,AddAttachments
בצע עריכה ציוד רפואי בתבנית,EditEntityObject
בקש הוספה אוהל לקליטה טכנית,AddingNewEquipment
יצירת ערכת עזרה זמנית,AddAttachments
סטטוס חתימות פעילות שלא נחתמה,SignedMission
רוצה לדעת סטטוס משימה ספציפית,SignedMission
קבע שם פריט חדש,EditEntityObject
לאיזו היסטוריה לרכיב 123,ItemHistory
טען נתונים חיילת לרישום,AddingSolidersForm
צור משימה פעולה מתוזמנת יומית,missions
רישום אביזר מוגדר,AddAttachments
סמן פריט כרטיס משימה שבוצעה,Promotional
מזהה פריט לפריט 789,ItemHistory
"אני רוצה למחוק מק""ט מהמלאי",Deleting Equipment
שייך תוספת רובה במערכת,EditEntityObject
הפעל את מעקב ציוד הראשי,storage
הצגה של רשימת פרופילים לפעולה,settings
עדכן תכונות שדה בתבנית אב,EditEntityObject
בדוק זמינות מחשב לוח באחזקה,EquipmentFinder
בדוק שם תומר,Solider
יצירת משימת תחזוקה לתזמון,missions
היכנס אל שער שליטה הכללי,storage
הפעל ממשק רשימת הציוד המרכזי,storage
אפשר לראות משימה 2 חדש,SignedMission
בצע החזר משימה סגורה שבוצעה,Promotional
מצא חייל שלומי,Solider
רישום חדש משתמשת בדחיפות,AddingSolidersForm
ציין לגריטה ערכת עזרה למסירה,Deleting Equipment
אפשר להוסיף טופס עדכון מיידית,missions
רשום סוג מצורף בממשק,AddAttachments
בטל ציוד רשומה ישנה מהמחסן,Deleting Equipment
שנה ניהול משתמשים לטיפול,settings
נהל דרך שער שליטה לעבודה,storage
בצע שחרור כרטיס ציוד שהסתיימו,Promotional
בדוק פרטי משתמש גלעד,Solider
בדוק אם מסמך Y בלבד,SignedMission
הזן משימה ציוד למשימה קיימת,missions
בצע קליטה טופס למערכת,AddingSolidersForm
הגש גריטה רשומה למחיקה לשחרור,Deleting Equipment
פתח מסך רכיב קלט להגדרה,EditEntityObject
עדכן פרמטר סוג חיבור לניהול,EditEntityObject
בטל שיוך טופס פריטים שבוטלה,Promotional
נא לעדכן טירון,AddingSolidersForm
הצג מערכת ההגדרות לבדיקה,settings
קלוט למלאי מד גז ידני,AddingNewEquipment
בקש הוספה פריט רכש זמני,AddingNewEquipment
רשומת פריט למכשיר 456-A,ItemHistory
סמן לגריטה ציוד מטעמי תקציב,Deleting Equipment
ערוך משימה חוזרת לניסוי,missions
בדוק סטטוס חתימה למשימה בלבד,SignedMission
שנה סוג חיבור לשימוש חוזר,EditEntityObject
פתח מסך מחיקה אוזניות שבורות,Deleting Equipment
בדיקת ציוד כרטיסי ציוד,EquipmentFinder
פתיחת רישום משתמש,AddingSolidersForm
בדוק את מסך המחסן לפעולה,storage
הוסף פריט אביזר רפואי לבדיקה,AddAttachments
שלח טופס משתמש לשימוש,AddingSolidersForm
הגדר כרטיס תוספת לציוד קרבי,AddAttachments
בדוק סטטוס רשימת משימות בטיפול,SignedMission
גש אל טבלת משתמשים בבקשה,settings
צור פריט כיסא טקטי להחזרה,AddingNewEquipment
מחק ציוד מושבת לפי תקן,Deleting Equipment
הזן מסך טאקטי למסירה,AddingNewEquipment
עדכון רשימת ציוד לשיוך,missions
הגדר משימה משימה גמא למחלקה,missions
איפה נמצאים אביזרים להוצאת ציוד,EquipmentFinder
עדכן שדות פריט חכם בפרופיל,EditEntityObject
פרט מזהה פריט,ItemHistory
עדכן טופס עריכה לציוד,EditEntityObject
בצע שינוי שדה לבחירה בטופס,EditEntityObject
היסטוריית משימות למספר 112,ItemHistory
בקש הוספה מחשב נייד לאימות,AddingNewEquipment
מה המיקום של מסוף נייד,EquipmentFinder
גש למערכת מחסן ראשי למעקב,storage
מחק מכשיר ישן לצמיתות,Deleting Equipment
האם קיימת סטטוס משימה חדש,SignedMission
רשום מסך פריט אישי,AddingNewEquipment
גש ל עמוד הגדרות מלאות,settings
פתח טופס קסדה מחסן ראשי,AddingNewEquipment
הצג משימות חתומות ספציפית,SignedMission
גש לדף שליטה במחסן לצפייה,storage
קליטת פריט מסך פריט מיידית,AddingNewEquipment
צור כרטיס משימה 123,missions
עדכן משתמש חיילת לרישום,AddingSolidersForm
איפה נמצאים עכבר טקטי לצפייה,EquipmentFinder
בטל שיוך מסך משימות שבטיפול,Promotional
"היסטוריה למק""ט X-999",ItemHistory
קבע משימה משימה למחלקה לתרגול,missions
שייך משימת ליבה לצורך תרגיל,missions
בנה משימה לתרגיל בשלב תכנון,missions
רשום נשק ארוך למערכת,AddingNewEquipment
גש לשער שליטה במחסן לפעולה,storage
פתיחת טופס כרטיס להזנה,AddingSolidersForm
אפשר להוסיף סוג פריט להוספה,AddAttachments
אתר ציוד בשטח,EquipmentFinder
הצג משימה ו לפי מזהה,SignedMission
מצא תחמושת לתחזוקה,EquipmentFinder
בצע שינוי פריט חכם להגדרה,EditEntityObject
נהל רישום משימה לפיילוט,missions
סנן חייל מילואים גלעד,Solider
צור כרטיס משימת תחזוקה בשטח,missions
הוסף משימה גמישה לביצוע,missions
הכנס נשק אישי לפי יחידה,AddingNewEquipment
הוסף סוג פריט זמני לבדיקה,AddAttachments
נבדקה חתימה פרטי חתימה בטיפול,SignedMission
הסר פריט משימה הסגורה,Promotional
שייך ציוד משימה אישית למחיקה,missions
בצע הוספה סוג פריט להוספה,AddAttachments
הזן פריט תחזוקה מיידית,AddingNewEquipment
צור תוספת תוספת חדשה חדש,AddAttachments
גש לניהול המשתמשים לטיפול,settings
טען מיקום שולחן שליטה ברשימה,EquipmentFinder
בדוק פרטי חיילים דני,Solider
זכה מסך ציוד שנשלחו,Promotional
שייך משימה מתוזמנת במעקב,missions
זיכוי ציוד פריטים הסגורה,Promotional
הצג למספר סידורי 789,ItemHistory
נהל משתנים תכונות ציוד בפרופיל,EditEntityObject
שנה שדות חיישן לציוד,EditEntityObject
הצגת חתימה מסמך חתום בבקשה,SignedMission
גש למרכז ממשק שליטה לשליטה,storage
סנן את סדיר שחר,Solider
קלט פריט כרטיס תוספת להפצה,AddAttachments
סיים משימה משימה אלפא לתרגול,missions
"בצע גריטה מק""ט לפי נוהל",Deleting Equipment
נא לעדכן מערכת לשליחה,AddingSolidersForm
לאיזו לפריט A1B2,ItemHistory
